image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_nn_0.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334259867668152,0.5687666535377502,0.0,0.0,0.5453658103942871,0.6015191674232483,0.0,0.0,0.5590686202049255,0.6239227056503296,0.5215142369270325,0.6373466849327087,0.5289331674575806,0.6375558972358704,0.5265858769416809,0.691007673740387,0.5309714674949646,0.6903881430625916,0.5226003527641296,0.7361776232719421,0.5251188278198242,0.7371026873588562
person_nn_1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334259867668152,0.5687666535377502,0.0,0.0,0.5453658103942871,0.6015191674232483,0.0,0.0,0.5590686202049255,0.6239227056503296,0.5215142369270325,0.6373466849327087,0.5289331674575806,0.6375558972358704,0.5265858769416809,0.691007673740387,0.5309714674949646,0.6903881430625916,0.5226003527641296,0.7361776232719421,0.5251188278198242,0.7371026873588562
person_nn_2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334259867668152,0.5687666535377502,0.0,0.0,0.5453658103942871,0.6015191674232483,0.0,0.0,0.5590686202049255,0.6239227056503296,0.5215142369270325,0.6373466849327087,0.5289331674575806,0.6375558972358704,0.5265858769416809,0.691007673740387,0.5309714674949646,0.6903881430625916,0.5226003527641296,0.7361776232719421,0.5251188278198242,0.7371026873588562
person_nn_3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679784893989563,0.572580099105835,0.6729468703269958,0.5738086700439453,0.6750965118408203,0.612421989440918,0.6644372344017029,0.6143693327903748,0.0,0.0,0.6631255745887756,0.6544565558433533,0.6805416345596313,0.6451178193092346,0.6741564869880676,0.6472814679145813,0.6936709880828857,0.6919522881507874,0.669567883014679,0.6945154070854187,0.7026434540748596,0.7404630184173584,0.6641080379486084,0.7444957494735718
person_nn_4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679784893989563,0.572580099105835,0.6729468703269958,0.5738086700439453,0.6750965118408203,0.612421989440918,0.6644372344017029,0.6143693327903748,0.0,0.0,0.6631255745887756,0.6544565558433533,0.6805416345596313,0.6451178193092346,0.6741564869880676,0.6472814679145813,0.6936709880828857,0.6919522881507874,0.669567883014679,0.6945154070854187,0.7026434540748596,0.7404630184173584,0.6641080379486084,0.7444957494735718
person_nn_5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667965292930603,0.5746381282806396,0.0,0.0,0.0,0.0,0.0,0.0,0.6707378029823303,0.6203950047492981,0.6723581552505493,0.6176912784576416,0.6630572080612183,0.6815924644470215,0.6837601661682129,0.6781704425811768,0.6622263193130493,0.7367190718650818,0.7008174061775208,0.7320817112922668
person_nn_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667965292930603,0.5746381282806396,0.0,0.0,0.0,0.0,0.0,0.0,0.6707378029823303,0.6203950047492981,0.6723581552505493,0.6176912784576416,0.6630572080612183,0.6815924644470215,0.6837601661682129,0.6781704425811768,0.6622263193130493,0.7367190718650818,0.7008174061775208,0.7320817112922668
person_nn_7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667965292930603,0.5746381282806396,0.0,0.0,0.0,0.0,0.0,0.0,0.6707378029823303,0.6203950047492981,0.6723581552505493,0.6176912784576416,0.6630572080612183,0.6815924644470215,0.6837601661682129,0.6781704425811768,0.6622263193130493,0.7367190718650818,0.7008174061775208,0.7320817112922668
person_nn_8.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627786755561829,0.5750864148139954,0.6876828670501709,0.5766403675079346,0.6548035144805908,0.612680196762085,0.6963475346565247,0.615354061126709,0.0,0.0,0.6979814171791077,0.6492068767547607,0.665637195110321,0.6450648307800293,0.6819410920143127,0.6456776261329651,0.6672964096069336,0.695397138595581,0.6806737184524536,0.696215808391571,0.6682751178741455,0.7426686882972717,0.6791433095932007,0.744066059589386
person_nn_9.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627786755561829,0.5750864148139954,0.6876828670501709,0.5766403675079346,0.6548035144805908,0.612680196762085,0.6963475346565247,0.615354061126709,0.0,0.0,0.6979814171791077,0.6492068767547607,0.665637195110321,0.6450648307800293,0.6819410920143127,0.6456776261329651,0.6672964096069336,0.695397138595581,0.6806737184524536,0.696215808391571,0.6682751178741455,0.7426686882972717,0.6791433095932007,0.744066059589386
